id,sla,overdue,x,y,type
101000962026,12.0,-5.94,3110107.56,13797656.56,3.0
101001065730,4.0,-2.13,3089025.99,13845316.84,3.0
11674752-101001121683,35.0,-32.55,3124089.47,13842835.38,3.0
101000950095,12.0,-6.75,3127499.63,13786494.49,3.0
101000962422,10.0,-7.1,3094004.14,13869606.2,3.0
101000941215,1.0,-3.0,3047980.4,13829001.71,3.0
286565-101001154567,25.0,-15.05,3062714.19726,13871645.05839,3.0
101000981834,10.0,-8.9,3130590.25,13821183.05,3.0
101001159591,10.0,-8.96,3055260.65278,13822831.39355,3.0
101001153840,4.0,1.18,3139430.09665,13878896.78175,3.0
101000976823,21.0,-20.9,3045890.71,13832603.18,3.0
101001187586,4.0,-1.82,3055268.69246,13863900.147699997,3.0
11652808-101001060401,40.0,-38.89,3132754.88,13812634.87,3.0
0-101000981461,180.0,-67.51,3148309.43,13822973.39,3.0
11599726-101000902282,15.0,-14.87,3107991.44,13828467.48,3.0
11655179-101001067086,40.0,-36.1,3115423.11,13878130.28,3.0
101001218878,4.0,-0.87,3116094.42482,13854316.67343,3.0
0-101001075299,180.0,-152.68,3107051.1,13854390.16,3.0
101001232757,7.0,-8.3,3089212.63147,13853279.526220003,3.0
11678575-101001131853,8.0,8.04,3037302.02,13842954.38,3.0
101001204340,4.0,-2.81,3096772.42311,13869816.21329,3.0
11684941-101001148826,14.0,-13.92,3175963.4,13851554.09,3.0
0-101001025163,180.0,-76.89,3129775.38,13870288.66,3.0
101000933216,29.0,7.87,3103271.06,13852424.07,3.0
11645227-101001038568,14.0,-13.09,3134192.85,13837089.75,3.0
101001183708,1.0,-2.98,3125559.0696,13807918.91288,3.0
11656595-101001071177,7.0,-6.53,3088862.87,13870812.13,3.0
11656191-101001070015,2.0,-1.97,3158577.87,13789759.91,3.0
101000994993,7.0,-180.0,3074348.63,13831204.52,3.0
101000891986,24.0,-10.98,3072165.65,13861289.19,3.0
101000942054,10.0,-8.72,3053701.01,13804008.1,3.0
275264-101000981593,180.0,702.27,3100104.96,13796630.31,3.0
11653452-101001061931,40.0,-31.27,3081494.58241,13806707.74392,2.0
11637481-101001011950,40.0,-33.36,3064761.34,13837797.79,3.0
101001051709,12.0,-6.79,3125735.22,13831085.04,3.0
11658639-101001077386,40.0,-33.18,3078439.59,13828708.6,3.0
11709994-101001216759,14.0,-13.23,3059900.32,13857590.43,3.0
0-101000875968,25.0,3.23,3076257.16,13773564.06,3.0
11666426-101001098363,1.0,-0.64,3107027.74,13794902.79,3.0
101001014741,17.0,-39.45,3111149.26,13858469.61,3.0
101001174549,19.0,-13.13,3088607.90039,13805559.98223,3.0
11687928-101001157192,14.0,-11.7,3138580.45104,13810846.64324,3.0
11669003-101001105621,3.0,-2.71,3120434.82,13831559.87,3.0
101001087872,18.0,-14.95,3123582.97,13839576.21,3.0
11596468-101000894652,14.0,-11.4,3101992.31,13865126.56,3.0
11703583-101001200149,14.0,7.04,3077003.14112,13862357.60879,3.0
101001233712,4.0,-2.89,3120932.09198,13867826.33768,3.0
11632659-101000996014,35.0,-34.84,3169425.8,13787770.58,3.0
101001030502,7.0,-176.93,3080056.85,13803317.17,3.0
11615231-101000944404,1.0,-0.69,3126448.56,13873674.98,3.0
101000877019,4.0,-0.05,3155421.06,13875675.99,3.0
20572-101001162385,1.0,-2.14,3053148.75952,13836328.07117,2.0
11639013-101001017022,18.0,-7.77,3089314.68162,13832804.52743,2.0
101001124346,4.0,-3.76,3099706.36,13795532.09,3.0
101001029683,7.0,-5.27,3068839.15,13817780.5,3.0
285121-101001139636,180.0,-167.97,3155950.96,13827599.7,3.0
101000884610,4.0,1.01,3084029.62,13806503.25,3.0
11658913-101001078323,40.0,-32.27,3113412.9,13859010.0,3.0
11665863-101001096947,15.0,-14.96,3129487.77,13843917.52,3.0
11651454-101001056331,40.0,-39.81,3048621.25,13837916.92,3.0
101001037141,4.0,-3.75,3130192.81,13838507.52,3.0
101001002923,12.0,-39.49,3111943.7,13815831.14,3.0
11689830-101001162622,40.0,-39.93,3093813.03368,13878276.12091,3.0
101001039298,4.0,-2.99,3133264.01,13787177.19,3.0
101000968857,1.0,-2.81,3088636.85,13806916.86,3.0
101001099699,4.0,-2.93,3096706.91339,13831672.50087,3.0
21584-101001178867,1.0,-2.67,3176487.98676,13851296.876899997,2.0
11628229-101000983589,14.0,-13.35,3103388.57,13793563.59,3.0
11609442-101000927306,30.0,-11.8,3125422.34,13879687.86,3.0
11650067-101001052622,18.0,1.86,3107332.11534,13835800.45576,2.0
101000904273,29.0,-23.74,3073824.06,13858187.79,3.0
11641502-101001025436,14.0,-13.8,3118246.36,13844505.94,3.0
11660064-101001081766,7.0,-6.88,3150076.42,13874866.99,3.0
11625043-101000974211,14.0,-10.13,3177818.65,13781185.92,3.0
11598178-101000898640,14.0,-13.75,3131307.74,13822475.11,3.0
101001145371,4.0,-3.92,3112200.66,13835036.87,3.0
101000896414,12.0,-5.74,3079533.17,13879574.03,3.0
101001010493,10.0,-9.18,3141961.53,13815323.27,3.0
101001134275,12.0,-4.69,3147312.43,13858219.01,3.0
11707314-101001209459,15.0,-14.5,3097660.44889,13851390.704540003,3.0
11588660-101000877420,8.0,6.85,3110233.59,13835315.18,3.0
101001196690,23.0,-0.32,3117131.13797,13838738.319740003,3.0
101000941077,10.0,-8.85,3126664.11,13871704.88,3.0
101001166189,4.0,-3.72,3149684.78907,13864411.22049,3.0
11616309-101000947574,35.0,-31.77,3136105.69,13809106.66,3.0
11611980-101000934495,2.0,-1.38,3140716.68,13873594.84,3.0
101001181228,10.0,-10.0,3081025.20427,13783238.08199,3.0
11714445-101001228438,40.0,-38.06,3115808.13897,13814160.36233,3.0
101001107790,4.0,-3.11,3046913.46,13805781.98,3.0
11709045-101001214146,15.0,-14.95,3130033.52095,13806737.75776,3.0
11612617-101000936867,14.0,-13.75,3122024.6,13812126.26,3.0
101000935355,10.0,-3.85,3062858.26,13847209.53,3.0
101001108706,10.0,-8.95,3093296.17,13798521.83,3.0
0-101000978989,180.0,-63.74,3096875.84,13815676.82,3.0
101001004823,24.0,-7.0,3105807.58,13824570.04,3.0
11686772-101001153970,14.0,-13.34,3080455.77398,13879832.07023,3.0
101000936907,7.0,-6.87,3111955.03,13839168.43,3.0
101001100812,1.0,-2.97,3086855.33041,13810314.08295,3.0
11694235-101001174290,14.0,-13.35,3060536.05168,13855856.34095,3.0
11620409-101000960402,7.0,-6.76,3031953.97,13866897.7,3.0
101001035600,4.0,-3.69,3139145.69,13870693.97,3.0
888682-101001165155,14.0,-11.01,3099546.68363,13833393.24119,3.0
11712638-101001223479,14.0,-13.72,3101657.93302,13846504.85801,3.0
11623091-101000968314,14.0,-13.02,3093514.83,13793551.6,3.0
11685686-101001150889,2.0,-1.08,3082185.70326,13785624.16547,3.0
101001033409,7.0,35.81,3198795.45,13929995.43,3.0
101001164512,7.0,10.0,3114787.8582,13853408.49873,3.0
11663713-101001091014,20.0,-18.77,3173558.71,13959395.9,3.0
0-101000983899,180.0,-69.6,3129760.33,13846814.95,3.0
21392-101001174498,1.0,-2.37,3130710.92126,13836142.77591,2.0
11862-101001012071,1.0,-2.92,3110478.25515,13820091.934780002,2.0
11694709-101001175648,1.0,-0.45,3125727.60896,13820551.55985,3.0
11624592-101000972973,10.0,-2.21,3069658.78,13824577.38,3.0
11643086-101001031071,40.0,-38.52,3175722.48,13848592.06,3.0
101001095852,10.0,-9.06,3090645.83,13793556.05,3.0
238313-101000974615,51.0,457.86,3157110.42,13835342.83,3.0
0-101001176942,25.0,-7.78,3067930.82692,13823146.75283,3.0
11640821-101001023139,21.0,3.22,3130243.91,13853024.34,3.0
11699803-101001188988,1.0,-0.82,3082274.90847,13878880.33952,3.0
101000933651,14.0,-5.03,3121729.8,13877740.12,3.0
101001073453,7.0,-2.06,3179180.56,13790999.54,3.0
101001125147,12.0,-2.95,3159529.96,13800437.23,3.0
11604865-101000915392,30.0,-26.91,3141932.87,13828209.88,3.0
101001008809,4.0,-1.1,3137958.83,13862643.51,3.0
101001119190,7.0,-4.09,3153288.4,13812625.31,3.0
11701543-101001194169,20.0,-17.7,3151873.16691,13845667.22091,3.0
101001026809,10.0,-3.99,3112785.87,13849102.64,3.0
101000921219,6.0,-2.67,3119290.9,13874253.84,3.0
11697374-101001182579,2.0,-1.95,3089519.83558,13812417.81201,3.0
11714504-101001228575,7.0,-4.1,3073268.23849,13812795.358179998,3.0
11591681-101000884240,2.0,-1.07,3159899.59,13818708.55,3.0
101000938584,24.0,-10.05,3121962.0,13826987.53,3.0
11616375-101000947792,2.0,-0.96,3069211.72,13807962.58,3.0
11617200-101000950489,7.0,-6.67,3121954.27,13815318.78,3.0
11615938-101000946654,3.0,-2.95,3124047.96722,13836527.46592,2.0
11704830-101001203795,30.0,-29.57,3144714.5162,13886783.451340003,3.0
11710743-101001218588,14.0,-13.92,3086336.30881,13807137.653939998,3.0
11667041-101001100151,1.0,-0.32,3153960.3061,13873142.455980003,3.0
101001170973,10.0,18.67,3122336.74042,13873114.85433,3.0
101001092419,4.0,-2.76,3116984.87,13836746.83,3.0
0-101001184288,180.0,-173.16,3129741.73676,13802157.44507,3.0
920485-101001210532,14.0,-1.38,3092387.95386,13865538.58307,3.0
101000997786,30.0,-38.13,3103683.58,13882466.32,3.0
101000979735,18.0,3.93,3125127.24,13841917.29,3.0
11627012-101000980185,1.0,-0.8,3086254.51,13844172.08,3.0
101001116387,10.0,-2.09,3085000.76,13787189.99,3.0
11601819-101000907478,14.0,-13.87,3162777.14,13788823.31,3.0
0-101000968625,180.0,74.37,3109196.84635,13850767.32653,2.0
101001055814,10.0,-9.28,3156195.29,13815496.74,3.0
101001101722,7.0,-174.47,3108112.8,13881159.64,3.0
0-101001185169,25.0,-24.1,3094934.30047,13783543.23328,3.0
101001230699,10.0,-5.97,3099709.35424,13889211.869059997,3.0
101001086740,180.0,-172.83,3122060.5,13830852.38,3.0
101001077823,10.0,-9.8,3137108.53,13830241.45,3.0
0-101000986061,180.0,-71.81,3112635.34,13861402.64,3.0
101000981857,7.0,-0.08,3108636.84,13869611.57,3.0
283601-101001119656,25.0,-18.29,3071860.46,13858050.54,3.0
11693470-101001172456,2.0,-0.99,3043741.32444,13823007.24031,3.0
272204-101000931287,176.0,-13.96,3132228.85,13809458.54,3.0
101001066826,7.0,-176.12,3141022.3,13820410.11,3.0
272593-101000928813,25.0,-5.78,3136381.86,13870289.85,3.0
11683656-101001145199,1.0,-0.27,3071537.89,13829816.14,3.0
11688482-101001158715,40.0,-38.92,3094411.90909,13854067.322140003,2.0
20033-101001151253,1.0,-2.56,3113469.58676,13837588.53733,2.0
872325-101001122274,14.0,3.07,3068168.03,13867490.64,3.0
272729-101000933539,180.0,-17.71,3142875.97,13883748.25,3.0
101001041669,4.0,-2.07,3110765.5,13838289.22,3.0
101001007836,4.0,-1.74,3138419.79,13850623.89,3.0
101000960956,12.0,4.05,3137405.29,13848379.13,3.0
101000989977,14.0,-5.16,3101857.8,13817924.87,3.0
101001079196,19.0,-12.75,3073385.14,13796254.48,3.0
11645361-101001038934,2.0,-1.3,3110868.14,13867220.5,3.0
11603545-101000900938,18.0,4.27,3104342.52,13844832.02,3.0
11649263-101001050572,14.0,-13.96,3074849.71,13778284.86,3.0
0-101001172475,176.0,-176.09,3116239.30051,13828171.37007,3.0
101001110363,7.0,-6.26,3086991.35,13782905.32,3.0
11642314-101001028244,14.0,-13.24,3109250.55,13836629.49,3.0
11598962-101000900199,20.0,1.89,3087174.38,13781818.93,3.0
101001018555,7.0,-0.93,3136241.03,13868229.93,3.0
0-101000996696,180.0,-78.97,3138009.45,13862275.96,3.0
101001190250,4.0,-0.59,3054978.17927,13815495.50337,3.0
775425-101000903960,14.0,-10.44,3107396.91074,13870108.91037,2.0
11600957-101000905492,7.0,-6.82,3073739.34,13853708.85,3.0
11684997-101001149008,1.0,-0.22,3129646.45,13792000.15,3.0
11642644-101001029295,7.0,-6.05,3109446.33264,13850648.244099997,2.0
101001188480,24.0,6.99,3053667.9063,13804489.04539,3.0
0-101000988865,180.0,-74.53,3105582.08,13795288.4,3.0
101000905452,30.0,-28.63,3051194.52,13826448.95,3.0
101001154086,4.0,-4.63,3089642.78973,13808151.84581,3.0
101001012579,21.0,-20.93,3139351.09,13826673.82,3.0
11616817-101000949285,3.0,-1.93,3093893.91,13883969.5,3.0
11627705-101000982385,1.0,-0.27,3082341.89,13799020.83,3.0
101001048042,10.0,-3.02,3095404.57,13783559.45,3.0
11619889-101000958943,14.0,-13.84,3153174.59,13818070.75,3.0
11602279-101000908633,20.0,-13.43,3044314.52,13830432.75,3.0
11688448-101001158619,60.0,-36.55,3165995.13079,13785517.61844,3.0
11600243-101000903683,2.0,-1.2,3150224.92,13828030.12,3.0
11622235-101000966015,14.0,-12.97,3162545.53,13817099.82,3.0
101001066680,1.0,-2.98,3085902.76,13782657.71,3.0
101001101793,7.0,-4.73,3085373.36782,13803776.89524,3.0
247243-101001102087,51.0,-175.08,3119608.80394,13874599.3576,3.0
101001166437,12.0,-5.85,3137900.33626,13879565.66853,3.0
0-101001183608,180.0,-136.67,3107025.44912,13844876.40211,2.0
101001194413,21.0,0.36,3087181.94918,13823399.33139,3.0
11658183-101001075909,14.0,-13.04,3126034.14,13818144.9,3.0
11703796-101001200811,1.0,-0.84,3132729.95716,13814838.573900003,3.0
101001069659,10.0,-6.82,3043679.14,13829699.22,3.0
11698413-101001185524,2.0,-1.07,3103254.62635,13874365.908259997,3.0
0-101001143927,180.0,-171.67,3076038.95,13799592.87,3.0
11680819-101001137584,14.0,-7.83,3129627.46,13866552.81,3.0
238865-101000983403,51.0,448.79,3168452.08,13782031.24,3.0
101001175239,4.0,-5.01,3094952.15214,13866571.54623,3.0
11633750-101000999687,15.0,-14.96,3129660.03,13802147.13,3.0
101001108743,21.0,-20.2,3054885.4,13802429.21,3.0
780978-101000920462,25.0,-9.96,3153009.95,13844328.81,3.0
101001153940,4.0,-0.05,3082197.63369,13810127.71161,3.0
276886-101001016230,25.0,47.23,3076343.92,13799491.64,3.0
101001052569,4.0,-2.76,3097474.53,13778385.1,3.0
11628673-101000985075,1.0,-0.81,3139669.65,13880000.55,3.0
287359-101001155799,180.0,-47.1,3131163.04724,13812419.66929,3.0
101000900207,14.0,-12.25,3054561.91,13810729.96,3.0
8788-101000960025,4.0,-3.17,3114120.7226,13850600.850979997,2.0
101001121523,10.0,-8.2,3056337.48,13801680.44,3.0
101001166115,10.0,-7.81,3054639.9388,13822478.24301,3.0
0-101001137070,180.0,25.27,3123455.37114,13849205.805939997,2.0
922128-101001214027,14.0,-3.0,3107334.77813,13838725.71184,2.0
11670665-101001110571,1.0,-0.74,3135341.91,13809322.23,3.0
101001114193,10.0,-6.76,3045211.45,13818541.03,3.0
11642653-101001029351,7.0,-6.03,3128527.06,13806360.51,3.0
11595799-101000893139,21.0,-17.43,3108625.47,13862286.04,3.0
11623386-101000969243,14.0,0.13,3111894.94,13861379.97,3.0
11601725-101000907253,18.0,-1.6,3111350.30643,13814488.20467,2.0
0-101000979161,180.0,-63.82,3122421.17,13882510.74,3.0
11601290-101000906396,21.0,-20.59,3114295.61,13828333.4,3.0
101001085694,10.0,-8.93,3123167.12,13855474.65,3.0
11650484-101001053774,7.0,-4.27,3113549.72,13851369.91,3.0
11656965-101001072491,14.0,-13.24,3130338.18,13818667.06,3.0
101001127056,10.0,-4.03,3114091.78,13858404.38,3.0
0-101000980109,180.0,61.78,3105739.86741,13875446.44527,2.0
6430-101000919052,4.0,-0.16,3078086.72457,13862532.118099997,2.0
272902-101000916402,153.0,86.03,3091319.59,13881271.05,3.0
289263-101001215299,153.0,-420.85,3164710.90895,13791981.92999,3.0
101000965444,10.0,-6.38,3115955.17,13837591.52,3.0
11667297-101001100881,7.0,-5.97,3045573.19085,13842912.13417,2.0
101001232411,5.0,-1.15,3048281.70316,13811353.314140003,3.0
11630671-101000989954,60.0,-49.53,3111382.44,13838194.15,3.0
11637289-101001011379,14.0,-13.85,3142935.81,13824571.95,3.0
11712555-101001223306,30.0,9.07,3087255.80795,13879299.46237,3.0
101001116023,10.0,-7.94,3129731.44,13817226.17,3.0
101001056764,12.0,-4.85,3107163.08,13853927.02,3.0
8900-101000963252,1.0,-2.53,3088239.24892,13836619.269500002,2.0
101001046961,4.0,-0.23,3098802.25,13813532.67,3.0
101001225347,10.0,-2.72,3066568.48286,13853401.52073,3.0
11668647-101001104447,1.0,-0.84,3113228.6,13849629.93,3.0
11659764-101001080867,35.0,-33.17,3037275.56,13845523.95,3.0
11634524-101001001690,1.0,-0.58,3147072.89,13871367.89,3.0
11588645-101000877384,15.0,-14.9,3083277.99,13836310.43,3.0
271175-101000916142,180.0,-172.0,3164873.22,13799465.32,3.0
101001192319,4.0,-5.1,3097416.56027,13813634.86568,3.0
101000940850,1.0,-2.97,3042810.76,13821777.3,3.0
101001173856,18.0,-13.99,3122804.83134,13842680.05333,3.0
101001044813,4.0,31.94,3139679.1,13827640.39,3.0
11626611-101000979108,8.0,8.41,3078013.39,13831010.66,3.0
0-101001045944,30.0,17.61,3116246.11,13856207.83,3.0
273274-101000947561,180.0,193.08,3105368.21,13865898.85,3.0
11620478-101000959338,7.0,-2.07,3105649.72,13848695.09,3.0
11594249-101000890153,45.0,-40.27,3122049.86,13803190.43,3.0
11637427-101001011809,40.0,-33.98,3121390.21,13809221.16,3.0
11637944-101001013541,10.0,-5.78,3129752.88,13863272.22,3.0
101000881086,7.0,-158.31,3161152.94,13797641.74,3.0
11649563-101001051435,35.0,-31.22,3107818.32,13822023.57,3.0
101001099964,10.0,-3.04,3125478.60848,13866183.21433,3.0
11654558-101001065191,15.0,-14.95,3121823.22,13872964.92,3.0
11604111-101000913451,2.0,-0.35,3167616.81,13946948.27,3.0
11662847-101001089100,20.0,-13.03,3134443.31,13809650.06,3.0
101000960737,24.0,45.77,3066665.55,13801817.31,3.0
11654180-101001063878,21.0,-19.9,3094392.82,13875589.16,3.0
11715918-101001231947,40.0,-34.98,3141216.93166,13822730.177219998,3.0
0-101001189887,25.0,56.87,3140982.97182,13916008.13108,3.0
11636772-101001009265,14.0,-13.09,3110966.76,13816849.47,3.0
101000990030,4.0,-2.38,3176944.78,13780653.99,3.0
0-101001080244,180.0,-153.87,3054714.14,13856663.62,3.0
0-101001165726,30.0,6.91,3125468.18724,13866827.74683,3.0
101001109332,4.0,-3.08,3051383.33,13813733.73,3.0
273107-101000935759,180.0,67.76,3066746.49,13868005.82,3.0
101000946683,7.0,-179.99,3062571.91,13817294.63,3.0
11607740-101000922874,15.0,-14.97,3099841.95,13889056.76,3.0
101001155135,4.0,-3.19,3147976.27509,13875744.44488,3.0
11704913-101001204014,2.0,-1.94,3075259.74927,13798727.65107,3.0
11662620-101001088462,40.0,-35.96,3119362.88,13834893.34,3.0
11642259-101001028089,3.0,-2.85,3118567.76163,13829770.57432,2.0
101001092729,10.0,-7.84,3101002.55,13871701.72,3.0
234580-101000889825,51.0,-173.93,3096836.49,13820158.02,3.0
101001214166,21.0,-20.93,3042350.31837,13837500.69,3.0
0-101000923627,180.0,-150.32,3089795.25,13789229.36,3.0
101001126744,4.0,-1.66,3124604.71,13793685.9,3.0
11612403-101000936205,1.0,-0.23,3137353.56,13876237.9,3.0
0-101001144737,25.0,-29.99,3074801.81,13774785.58,3.0
101000978505,6.0,0.32,3073823.29,13803797.78,3.0
11600595-101000904533,18.0,-5.01,3083684.8282,13840197.854860002,2.0
101000989553,4.0,-3.03,3079377.06,13813317.39,3.0
101001221255,4.0,-0.98,3114164.09305,13836154.69236,3.0
101001099606,10.0,-8.9,3050707.28,13822747.59,3.0
101001092523,4.0,-2.8,3117000.07,13836731.97,3.0
270140-101000890666,180.0,219.38,3098071.64,13881909.34,3.0
279159-101001045616,176.0,-123.5,3153148.94,13795606.79,3.0
11680868-101001137682,40.0,-35.92,3131494.9,13923893.79,3.0
101001119025,7.0,6.95,3152196.17,13859529.55,3.0
101001142337,5.0,-17.23,3116246.11,13856207.83,3.0
276089-101001002470,25.0,62.22,3127263.38,13867979.21,3.0
275112-101000980701,180.0,2.12,3149686.72,13855853.18,3.0
11672786-101001116115,7.0,-6.5,3150790.47,13870218.28,3.0
11655035-101001066662,40.0,-34.28,3122316.51,13820011.9,3.0
11642458-101001028647,15.0,-14.96,3103723.76,13849207.2,3.0
101001063508,29.0,-27.06,3136343.68,13871201.95,3.0
101001078294,10.0,-3.88,3108840.74,13901700.16,3.0
101001068301,10.0,-0.18,3118624.58,13878854.97,3.0
101000941118,14.0,70.15,3049907.61,13815717.11,3.0
101001183464,30.0,-12.2,3086854.99806,13878438.95425,3.0
233974-101000874573,51.0,-178.14,3117679.48,13885171.03,3.0
101000930407,23.0,14.61,3108091.6,13836467.94,3.0
0-101000880970,25.0,-24.18,3161936.99,13801878.08,3.0
101000970649,7.0,2.01,3111184.29,13875859.45,3.0
101001193082,14.0,-10.13,3084267.37266,13804014.29929,3.0
101000978433,10.0,-6.31,3052117.33,13805323.91,3.0
0-101000999508,25.0,65.52,3080910.46,13815950.49,3.0
101000976452,7.0,-0.97,3112697.51,13848751.77,3.0
11677907-101001130204,7.0,-4.28,3076984.5,13777481.57,3.0
11625109-101000974406,60.0,-51.03,3081560.12,13835620.05,3.0
101001052221,4.0,3.94,3176826.22,13798863.57,3.0
101000895634,14.0,-7.92,3082781.66,13805489.08,3.0
101001028548,8.0,-3.96,3118524.55,13842809.16,3.0
101001033308,7.0,4.0,3126711.3,13875933.1,3.0
11597953-101000898094,20.0,-19.73,3078627.48,13785765.12,3.0
11624076-101000971447,14.0,-12.87,3101134.96,13808073.89,3.0
101001206679,11.0,-2.79,3088017.8248,13830823.45368,3.0
249759-101001143003,75.0,-134.71,3108154.94,13819389.21,3.0
0-101001085147,180.0,-114.8,3122208.08,13834593.86,3.0
0-101000903070,180.0,-153.99,3063571.08632,13818642.52487,2.0
11669711-101001107638,15.0,-14.99,3064211.95,13797109.75,3.0
11705553-101001205285,40.0,-39.09,3126118.99368,13836474.372819997,3.0
101001007952,4.0,0.09,3064916.22,13855185.91,3.0
240247-101001005159,51.0,-84.08,3049850.5,13808251.9,3.0
101000921908,10.0,-9.09,3171021.38,13802542.61,3.0
11618548-101000954533,35.0,-34.93,3159354.9,13945063.89,3.0
11595656-101000892866,18.0,-6.9,3107349.14,13836690.63,3.0
11707631-101001210214,15.0,-14.93,3148303.33874,13824076.159100002,3.0
286436-101001163293,180.0,-144.99,3136083.28871,13828242.67833,3.0
101001001796,10.0,-7.83,3086347.12,13796713.77,3.0
101001049535,7.0,2.84,3066064.1,13814755.52,3.0
281002-101001080377,180.0,-140.74,3121510.9,13821166.1,3.0
101000954761,12.0,-5.97,3070671.63,13798489.02,3.0
101001131524,7.0,1.67,3156205.64,13786376.78,3.0
101001126771,4.0,-1.69,3085317.97,13871845.81,3.0
11593615-101000888696,21.0,-19.93,3077417.89,13815816.7,3.0
11714374-101001228256,15.0,-14.87,3149670.7553,13864775.946140002,3.0
11669327-101001106397,14.0,-11.19,3059506.22,13853209.55,3.0
11610638-101000930875,14.0,1.89,3138639.11,13831350.36,3.0
